Disease,week_of_year,district,state_ut,temp_celsius,preci,Cases
Acute Diarrhoeal Disease,29,Barnala,Punjab,27.79,1.059996735,12
Acute Diarrhoeal Disease,29,Rajnandgaon,Chhattisgarh,38.17,1.019548938,89
Dengue,29,Chikkaballapura,Karnataka,31.21,0.129787066,21
Cholera,29,Osmanabad,Maharashtra,36.5966666,0.108867075,3
Dengue,29,Thane,Maharashtra,44.9333334,0.001320361,56
Dengue,29,Thane,Maharashtra,45.234,0.002979762,89
Malaria,29,Thane,Maharashtra,36.514,0.360388253,15
Malaria,29,Thane,Maharashtra,33.38,3.37E-05,26
Dengue,29,Thane,Maharashtra,31.7966666,7.53E-05,86
Malaria,29,Jalpaiguri,West Bengal,27.106,0.356881947,533
Dengue,30,Nagaon,Assam,28.53,1.071144848,82
Acute Diarrhoeal Disease,30,Arwal,Bihar,34.0366666,0.704321805,19
Cholera,30,Gurgaon,Haryana,30.9366666,0.327365322,40
Acute Diarrhoeal Disease,30,West Singhbhum,Jharkhand,28.73,1.572192569,9
Acute Diarrhoeal Disease,30,Anantnag,Jammu and Kashmir,19.48,0.696382652,13
Acute Diarrhoeal Disease,30,Kupwara,Jammu and Kashmir,17.3333334,0.507790196,325
Chikungunya,30,Ramanagara,Karnataka,30.6766666,0.495558107,34
Cholera,30,Pathanamthitta,Kerala,25.7,0.416627417,4
Acute Diarrhoeal Disease,30,Khandwa,Madhya Pradesh,29.11,1.051537324,165
Cholera,30,Ludhiana,Punjab,30.194,0.338010087,106
Acute Diarrhoeal Disease,30,Villupuram,Tamil Nadu,38.582,0.06536877,54
Dengue,30,Khammam,Telangana,27.12,0.838616258,26
Acute Diarrhoeal Disease,30,Azamgarh,Uttar Pradesh,30.29,1.465155439,11
Acute Diarrhoeal Disease,30,Rudraprayag,Uttarakhand,11.3433334,1.602749148,13
Acute Diarrhoeal Disease,30,Kolhapur,Maharashtra,32.67,0.28130785,41
Dengue,30,Churachandpur,Manipur,28.2333334,0.130061748,29
Acute Diarrhoeal Disease,31,Cuddapah,Andhra Pradesh,34.8966666,0.087073812,51
Acute Diarrhoeal Disease,31,Anand,Gujarat,26.29,1.074812929,33
Acute Diarrhoeal Disease,31,Baramulla,Jammu and Kashmir,23.8733334,0.233832478,289
Acute Diarrhoeal Disease,31,Kulgam,Jammu and Kashmir,20.1,0.709147762,85
Acute Diarrhoeal Disease,31,Jammu and Kashmir,Jammu and Kashmir,13.8366666,1.594628235,12
Chikungunya,31,Chikkaballapura,Karnataka,34.582,0.031863166,62
Dengue,31,Chitradurga,Karnataka,35.73,0.076541508,23
Acute Diarrhoeal Disease,31,Dharwad,Karnataka,31.225,0.198182622,46
Acute Diarrhoeal Disease,31,Hassan,Karnataka,32.67,0.187509129,26
Cholera,31,Khandwa,Madhya Pradesh,24.89,0.446496021,34
Acute Diarrhoeal Disease,31,Kota,Rajasthan,40.71,0.832415305,34
Dengue,31,Madurai,Tamil Nadu,42.198,0.050558371,49
Acute Diarrhoeal Disease,31,Kamareddy,Telangana,27.97,0.134687356,39
Acute Diarrhoeal Disease,31,Dakshin Dinajpur,West Bengal,27.81,0.518952154,72
Chikungunya,31,Bijapur,Karnataka,30.59,0.064902785,18
Dengue,31,Karaikal,Puducherry,38.15,0.018188766,32
Dengue,31,Birbhum,West Bengal,33.25,0.58138269,340
Acute Diarrhoeal Disease,32,Saharsa,Bihar,19,1.031599159,16
Acute Diarrhoeal Disease,32,Balodabazar,Chhattisgarh,30.89,0.37602886,28
Acute Diarrhoeal Disease,32,Baramulla,Jammu and Kashmir,23.87,0.489358701,13
Acute Diarrhoeal Disease,32,Pulwama,Jammu and Kashmir,13.5133334,0.950164655,31
Acute Diarrhoeal Disease,32,Lohardaga,Jharkhand,26.69,1.036276621,12
Malaria,32,Gadchiroli,Maharashtra,29.8433334,0.277615659,4
Cholera,32,Ludhiana,Punjab,28.21,0.274248247,459
Acute Diarrhoeal Disease,32,Banswara,Rajasthan,26.55,0.194143332,8
Chikungunya,32,Thoothukudi,Tamil Nadu,43.3366666,0.09788973,29
Acute Diarrhoeal Disease,32,Vaishali,Bihar,31.8766666,0.439762147,32
Acute Gastroenteritis,32,Raigarh,Chhattisgarh,30.51,0.729922163,25
Acute Diarrhoeal Disease,32,Dhanbad,Jharkhand,25.61,0.356663172,91
Acute Diarrhoeal Disease,32,Chandauli,Uttar Pradesh,30.63,2.029030717,27
Dengue,32,North 24 Parganas,West Bengal,24.67,0.666804578,387
Acute Diarrhoeal Disease,32,North 24 Parganas,West Bengal,24.67,0.666804578,18
Acute Diarrhoeal Disease,33,Patna,Bihar,4.59,1.268049227,20
Cholera,33,Mahasamund,Chhattisgarh,28.29,0.400447798,39
Acute Diarrhoeal Disease,33,Kupwara,Jammu and Kashmir,22.27,0.54670738,104
Chikungunya,33,Vijayapura,Karnataka,35.9,0.336416972,20
Chikungunya,33,West Garo Hills,Meghalaya,24.72,1.142944984,33
Dengue,33,West Garo Hills,Meghalaya,26.6,1.115118557,126
Dengue,33,Satara,Maharashtra,34.3633334,0.104541018,26
Acute Diarrhoeal Disease,33,Kota,Rajasthan,18.55,0.819454888,49
Dengue,33,Thiruvallur,Tamil Nadu,33.19,0.486309422,20
Acute Diarrhoeal Disease,33,Tiruvannamalai,Tamil Nadu,28.73,0.399783575,46
Dengue,33,Khammam,Telangana,32.08,0.541496437,42
Malaria,33,Budaun,Uttar Pradesh,27.45,0.056342712,160
Acute Diarrhoeal Disease,33,Papum Pare,Arunachal Pradesh,24.7433334,1.461355685,112
Dengue,33,Palakkad,Kerala,31.165,0.65511714,617
Dengue,33,North 24 Parganas,West Bengal,24.67,0.666804578,680
Dengue,33,Birbhum,West Bengal,33.25,0.58138269,383
Acute Diarrhoeal Disease,34,Madhubani,Bihar,24.87,0.671007387,10
Acute Diarrhoeal Disease,34,Bandipora,Jammu and Kashmir,23.7733334,0.049967012,24
Cholera,34,Dharwad,Karnataka,36.07,0.248986518,78
Dengue,34,Haveri,Karnataka,24.98,0.531561967,14
Chikungunya,34,Tumkur,Karnataka,28.75,0.310454548,25
Acute Diarrhoeal Disease,34,Ghazipur,Uttar Pradesh,30.08,0.376948359,14
Acute Diarrhoeal Disease,34,Jaunpur,Uttar Pradesh,27.81,0.333282454,25
Acute Diarrhoeal Disease,34,Jehanabad,Bihar,30.07,0.65322796,17
Chikungunya,34,Tumkur,Karnataka,30.97,0.167918258,34
Dengue,34,Udupi,Karnataka,29.565,1.017164019,63
Acute Gastroenteritis,34,Nanded,Maharashtra,46.85,4.92E-05,27
Dengue,34,North 24 Parganas,West Bengal,24.67,0.666804578,757
Cholera,35,Dibrugarh,Assam,18.115,0.401762508,24
Acute Diarrhoeal Disease,35,Kamrup,Assam,28.27,0.630913043,16
Acute Diarrhoeal Disease,35,Tinsukia,Assam,30.23,0.52379958,280
Acute Diarrhoeal Disease,35,Nawada,Bihar,30.5033334,0.271158262,19
Acute Diarrhoeal Disease,35,Shopian,Jammu and Kashmir,22.38,0.327336582,18
Acute Gastroenteritis,35,Bidar,Karnataka,29.89,1.150282197,49
Acute Gastroenteritis,35,Gadag,Karnataka,30.53,0.746972072,15
Chikungunya,35,Khargone,Madhya Pradesh,25.05,0.635998104,41
Acute Diarrhoeal Disease,35,Sangareddy,Telangana,27.21,0.545691924,27
Acute Diarrhoeal Disease,35,Mau,Uttar Pradesh,28.1566666,0.622992348,10
Acute Diarrhoeal Disease,35,Birbhum,West Bengal,23.12,0.808914455,97
Acute Diarrhoeal Disease,35,Jamui,Bihar,25.1,0.975457555,12
Dengue,35,Tumkur,Karnataka,28.75,0.310454548,15
Malaria,35,Sindhudurg,Maharashtra,25.2,1.135270023,11
Dengue,35,Birbhum,West Bengal,33.25,0.58138269,383
Acute Diarrhoeal Disease,36,East Godavari,Andhra Pradesh,27.78,0.324461538,24
Acute Diarrhoeal Disease,36,Bhabua,Bihar,29.2266666,0.302664265,17
Acute Diarrhoeal Disease,36,Nawada,Bihar,30.53,0.629891019,9
Acute Diarrhoeal Disease,36,West Champaran,Bihar,28.87,0.780164959,13
Acute Gastroenteritis,36,Beed,Maharashtra,31.09,0.059011175,14
Acute Diarrhoeal Disease,36,Jalgaon,Maharashtra,29.6766666,0.387581621,20
Acute Diarrhoeal Disease,36,Sangli,Maharashtra,25.825,0.225798301,40
Dengue,36,Khammam,Telangana,28.61,0.101861005,16
Acute Diarrhoeal Disease,36,Amethi,Uttar Pradesh,26.4,0.677680561,47
Acute Diarrhoeal Disease,36,Tehri Garhwal,Uttarakhand,14.87,1.526703808,7
Acute Diarrhoeal Disease,36,Lakhimpur,Assam,29.915,0.262439787,8
Acute Diarrhoeal Disease,36,Nawada,Bihar,32.85,0.382324461,14
Dengue,36,Solan,Himachal Pradesh,22.75,0.583312629,10
Dengue,36,Chikkaballapur,Karnataka,33.474,0.099724182,95
Dengue,36,Sangli,Maharashtra,30.81,0.140404585,11
Acute Diarrhoeal Disease,36,Pulwama,Jammu and Kashmir,13.5133334,0.950164655,31
Malaria,36,Kolhapur,Maharashtra,25.76,0.728438827,6
Dengue,36,North 24 Parganas,West Bengal,22.76,0.82374122,806
Acute Diarrhoeal Disease,37,Nagaon,Assam,28.78,0.947265762,13
Acute Diarrhoeal Disease,37,Bhabua,Bihar,28.518,0.452713333,14
Acute Diarrhoeal Disease,37,Bhabua,Bihar,28.518,0.452713333,26
Acute Diarrhoeal Disease,37,Madhubani,Bihar,28.134,0.206848088,13
Acute Diarrhoeal Disease,37,Muzaffarpur,Bihar,27.046,0.382598924,54
Acute Diarrhoeal Disease,37,Surat,Gujarat,31.7233334,0.751357924,18
Acute Gastroenteritis,37,Leh (Ladakh),Jammu and Kashmir,19.8666666,0.097078593,30
Dengue,37,Mandya,Karnataka,29.03,0.544012905,111
Chikungunya,37,Raichur,Karnataka,30.27,0.34379597,11
Dengue,37,Shimoga,Karnataka,26.4166666,0.84620837,18
Chikungunya,37,Tumkur,Karnataka,29.27,0.687562829,10
Chikungunya,37,Tumkur,Karnataka,34.26,0.226500979,22
Dengue,37,Barwani,Madhya Pradesh,30.035,0.168926448,18
Chikungunya,37,Khandwa,Madhya Pradesh,31.75,1.010341305,27
Malaria,37,Raisen,Madhya Pradesh,31.76,0.398245961,13
Dengue,37,Aurangabad,Maharashtra,27.7033334,0.194173318,18
Acute Diarrhoeal Disease,37,Bara-Banki,Uttar Pradesh,28,0.061151483,15
Acute Diarrhoeal Disease,37,Kamrup,Assam,27.83,1.015994235,25
Dengue,37,South Goa,Goa,24.81,0.638109307,179
Dengue,37,Tumkur,Karnataka,34.26,0.346798257,30
Acute Diarrhoeal Disease,37,Latur,Maharashtra,28.805,0.691853904,12
Acute Diarrhoeal Disease,37,Latur,Maharashtra,28.805,0.691853904,22
Acute Diarrhoeal Disease,37,Wardha,Maharashtra,30.522,0.097316204,15
Acute Diarrhoeal Disease,38,Kawardha,Chhattisgarh,29.84,0.535297687,29
Acute Diarrhoeal Disease,38,Sabarkantha,Gujarat,29.9033334,0.332992785,34
Acute Gastroenteritis,38,Hassan,Karnataka,28.3766666,0.271138489,4
Chikungunya,38,Ahmednagar,Maharashtra,24.29,0.832104287,28
Dengue,38,Nagpur,Maharashtra,27.45,1.03122049,5
Malaria,38,Sindhudurg,Maharashtra,28.8966666,0.741407708,5
Dengue,38,Thiruvallur,Tamil Nadu,29.35,0.366047148,36
Dengue,38,Kokrajhar,Assam,24.21,0.852476454,4
Acute Diarrhoeal Disease,38,Muzaffarpur,Bihar,29.695,0.257298978,15
Acute Diarrhoeal Disease,38,Malda,West Bengal,28.81,0.291647585,124
Dengue,38,Nadia,West Bengal,28.04,0.912907153,124
Dengue,38,North 24 Parganas,West Bengal,22.76,0.82374122,794
Dengue,38,North 24 Parganas,West Bengal,22.76,0.82374122,834
Acute Diarrhoeal Disease,39,Valsad,Gujarat,26.1433334,0.402017936,32
Dengue,39,Aurangabad,Maharashtra,27.97,0.706794787,25
Dengue,39,Beed,Maharashtra,27.3966666,0.927456061,25
Acute Diarrhoeal Disease,39,Kolhapur,Maharashtra,31.17,0.717267795,107
Acute Diarrhoeal Disease,39,Nashik,Maharashtra,24.625,0.730307892,33
Dengue,39,Pune,Maharashtra,44.84,0.087474673,26
Dengue,39,Pune,Maharashtra,24.56,0.841370185,8
Dengue,39,Pune,Maharashtra,27.15,0.701842124,6
Dengue,39,Pune,Maharashtra,27.56,0.271766356,40
Chikungunya,39,Pune,Maharashtra,37.69,0.471897797,128
Chikungunya,39,Pune,Maharashtra,23.33,0.837679142,10
Dengue,39,Pune,Maharashtra,29.5433334,0.281113335,13
Acute Gastroenteritis,39,Jajpur,Odisha,28.9433334,0.316781847,21
Dengue,39,Pondicherry,Puducherry,20.71,0.398530994,55
Dengue,39,Madurai,Tamil Nadu,39.365,0.01214872,77
Dengue,39,Nadia,West Bengal,28.04,0.912907153,284
Acute Diarrhoeal Disease,40,Sonitpur (Tezpur),Assam,20.0833334,1.798216382,11
Acute Diarrhoeal Disease,40,East Singhbhum,Jharkhand,28.73,0.51846497,22
Acute Diarrhoeal Disease,40,Thiruvananthapuram,Kerala,30.435,0.551081694,86
Chikungunya,40,Khargone,Madhya Pradesh,31.526,0.006299255,32
Dengue,40,Nagpur,Maharashtra,30.79,0.011035356,529
Acute Diarrhoeal Disease,40,Sangli,Maharashtra,29.59,0.323874533,19
Dengue,40,Tiruvallur,Tamil Nadu,34.86,0.707028889,47
Dengue,40,South Delhi,Delhi,34.498,0.001552962,22
Chikungunya,40,Barwani,Madhya Pradesh,29.66,1.206248664,126
Dengue,40,Sangli,Maharashtra,29.37,0.131218052,58
Acute Diarrhoeal Disease,40,Chandauli,Uttar Pradesh,30.22,0.312723569,11
Acute Diarrhoeal Disease,41,East Godavari,Andhra Pradesh,24.94,0.578067613,67
Acute Diarrhoeal Disease,41,Muzaffarpur,Bihar,28.966,0.07857445,8
Acute Diarrhoeal Disease,41,Muzaffarpur,Bihar,28.966,0.07857445,20
Acute Diarrhoeal Disease,41,Bidar,Karnataka,33.17,0.569458928,24
Chikungunya,41,Chikkaballapura,Karnataka,25.13,0.62981402,36
Acute Diarrhoeal Disease,41,Dharwad,Karnataka,34.18,0.38955574,97
Acute Diarrhoeal Disease,41,Kalaburagi,Karnataka,29.11,0.789116349,17
Acute Diarrhoeal Disease,41,Kalaburagi,Karnataka,29.11,0.789116349,22
Acute Diarrhoeal Disease,41,Mandya,Karnataka,23.386,0.20485458,11
Acute Gastroenteritis,41,Thiruvananthapuram,Kerala,27.49,0.433692681,86
Malaria,41,Morena,Madhya Pradesh,38.13,5.48E-05,3
Acute Encephalitis Syndrome,41,Osmanabad,Maharashtra,35.26,0.315761366,24
Dengue,41,Udham Singh Nagar,Uttarakhand,25.7066666,0.013709211,9
Acute Diarrhoeal Disease,41,Mirzapur,Uttar Pradesh,31.045,0.224511468,85
Acute Diarrhoeal Disease,41,Munger,Bihar,26.43,0.580811162,10
Dengue,41,Muzaffarpur,Bihar,29.61,1.236105823,21
Acute Diarrhoeal Disease,41,Barwani,Madhya Pradesh,35.9133334,0.000933583,12
Dengue,41,Jalgaon,Maharashtra,30.682,0.013029448,8
Dengue,41,Thane,Maharashtra,24.69,4.814444043,7
Malaria,41,Thane,Maharashtra,27.455,0.774790997,1
Dengue,41,Nadia,West Bengal,28.04,0.912907153,284
Acute Diarrhoeal Disease,42,Bidar,Karnataka,29.33,0.647256492,22
Acute Diarrhoeal Disease,42,Kalaburagi,Karnataka,31.138,0.055229975,19
Chikungunya,42,Burhanpur,Madhya Pradesh,34.57,0.931320166,41
Cholera,42,Raisen,Madhya Pradesh,30.785,0.19828245,18
Malaria,42,mon,Nagaland,26.39,0.973055686,3
Dengue,42,Dhubri,Assam,28.262,0.617118558,7
Acute Diarrhoeal Disease,42,Kamrup,Assam,28.3966666,0.524749129,34
Acute Diarrhoeal Disease,42,Bemetara,Chhattisgarh,24.69,1.296176135,15
Dengue,42,Nashik,Maharashtra,30.1033334,0.070598788,7
Acute Encephalitis Syndrome,42,Pune,Maharashtra,31.4766666,0.089274318,9
Chikungunya,42,Satara,Maharashtra,29.01,0.568754266,16
Dengue,42,Dimapur,Nagaland,27.2233334,0.445265423,2
Dengue,42,North 24 Parganas,West Bengal,27.97,1.668240644,917
Acute Diarrhoeal Disease,43,Nagaon,Assam,27.07,1.256796128,17
Acute Diarrhoeal Disease,43,Godda,Jharkhand,29.1566666,0.011861574,14
Cholera,43,Bangalore Urban,Karnataka,27.255,0.031294648,19
Dengue,43,Chitradurga,Karnataka,28.878,0.007614925,29
Acute Gastroenteritis,43,Dharwad,Karnataka,30.814,0.095737808,18
Acute Diarrhoeal Disease,43,Kalaburagi,Karnataka,32.1,0.12939202,25
Acute Gastroenteritis,43,Datia,Madhya Pradesh,39.5166666,6.52E-05,10
Chikungunya,43,Khargone,Madhya Pradesh,32.0766666,0.002046706,48
Malaria,43,Raisen,Madhya Pradesh,32.6,0.021077661,60
Chikungunya,43,Sehore,Madhya Pradesh,36.0466666,0.015804072,121
Chikungunya,43,Sehore,Madhya Pradesh,35.2166666,0.022055288,125
Dengue,43,Beed,Maharashtra,29.955,0.19583546,50
Acute Gastroenteritis,43,Nagpur,Maharashtra,30.578,0.069253806,55
Acute Encephalitis Syndrome,43,Parbhani,Maharashtra,29.7333334,0.023866657,10
Acute Diarrhoeal Disease,43,Jamui,Bihar,27.894,0.919222127,34
Acute Diarrhoeal Disease,43,Wayanad,Kerala,22.81,0.870267731,12
Dengue,43,Nadia,West Bengal,28.04,0.912907153,286
Acute Diarrhoeal Disease,44,Mahesana,Gujarat,34.43,4.78E-05,56
Dengue,44,East Singhbhum,Jharkhand,28.76,0.651898505,11
Acute Diarrhoeal Disease,44,Jamtara,Jharkhand,29.53,0.12345997,22
Dengue,44,Chikkaballapur,Karnataka,29.014,0.010430839,10
Dengue,44,Beed,Maharashtra,32.7533334,0.007478004,19
Dengue,44,Parbhani,Maharashtra,33.778,0.00300779,14
Acute Gastroenteritis,44,Parbhani,Maharashtra,33.67,0.003030151,32
Acute Gastroenteritis,44,Serchhip,Mizoram,23.61,0.316152547,9
Dengue,44,Lakhimpur,Assam,28.165,0.465547523,10
Acute Diarrhoeal Disease,44,Darbhanga,Bihar,27.61,0.079693733,33
Chikungunya,44,Morbi,Gujarat,36.8066666,7.82E-05,19
Dengue,44,East Singhbhum,Jharkhand,29.0766666,0.787964252,19
Dengue,44,East Singhbhum,Jharkhand,28.37,0.841559548,5
Dengue,44,East Singhbhum,Jharkhand,27.67,0.879622384,10
Acute Encephalitis Syndrome,44,Palghar,Maharashtra,25.9833334,0.334975779,18
Acute Diarrhoeal Disease,44,Dungarpur,Rajasthan,35.2566666,4.77E-05,191
Dengue,44,North 24 Parganas,West Bengal,27.97,1.668240644,1305
Dengue,44,Malda,West Bengal,27.21,0.653610691,278
Acute Diarrhoeal Disease,45,Nagpur,Maharashtra,30.6466666,0.001420991,27
Dengue,45,Palghar,Maharashtra,31.7966666,8.38E-05,7
Dengue,45,Bilaspur,Himachal Pradesh,25.1033334,0.002334593,32
Dengue,45,Bilaspur,Himachal Pradesh,25.1033334,0.002334593,13
Dengue,45,Satara,Maharashtra,30.49,0.751411184,23
Dengue,45,Satara,Maharashtra,30.49,0.751411184,28
Dengue,45,Thane,Maharashtra,30.594,1.13654644,24
Acute Diarrhoeal Disease,45,Thiruvallur,Tamil Nadu,34.86,0.707028889,26
Acute Gastroenteritis,46,Lower Dibang Valley,Arunachal Pradesh,25.64,0.000359227,39
Malaria,46,Latehar,Jharkhand,24.334,4.75E-05,18
Chikungunya,46,Khargone,Madhya Pradesh,33.4066666,6.83E-05,47
Acute Diarrhoeal Disease,46,Mandsaur,Madhya Pradesh,33.19,2.57E-05,35
Cholera,46,Aurangabad,Maharashtra,32.8966666,8.34E-05,5825
Chikungunya,46,Beed,Maharashtra,31.054,3.38E-05,21
Chikungunya,46,Jalgaon,Maharashtra,33.42,7.70E-05,40
Chikungunya,46,Perambalur,Tamil Nadu,30.33,0.354064697,4
Acute Diarrhoeal Disease,46,Bankura,West Bengal,26.8566666,2.90E-05,101
Malaria,46,Aurangabad,Bihar,30.0966666,0.000909502,20
Acute Diarrhoeal Disease,46,East Singhbhum,Jharkhand,26.0066666,0.023277509,70
Dengue,46,Sahebganj,Jharkhand,27.835,0.049420206,20
Dengue,46,Ahmednagar,Maharashtra,31.6666666,7.74E-05,10
Dengue,46,Singtam,Sikkim,7.53,1.200161459,60
Acute Diarrhoeal Disease,47,Nalbari,Assam,22.5666666,0.009152424,2
Acute Diarrhoeal Disease,47,Kangra,Himachal Pradesh,16.082,0.460681983,302
Acute Diarrhoeal Disease,47,Yadgiri,Karnataka,32.44,0.02984346,25
Dengue,47,Kolhapur,Maharashtra,32.72,0.059273383,1
Acute Diarrhoeal Disease,47,Nashik,Maharashtra,30.0533334,3.38E-05,251
Acute Diarrhoeal Disease,47,Koraput,Odisha,24.79,0.254701976,12
Chikungunya,47,East Singhbhum,Jharkhand,27.05,0.509929593,9
Malaria,47,Tumkur,Karnataka,27.598,0.004093341,81
Dengue,47,Jalgaon,Maharashtra,33.4433334,8.34E-05,49
Dengue,47,Kolhapur,Maharashtra,33.1833334,2.57E-05,4
Chikungunya,47,Nashik,Maharashtra,31.71,3.00E-05,60
Dengue,47,Pune,Maharashtra,31.1833334,6.91E-05,3
Dengue,47,Pune,Maharashtra,32.498,0.057207511,1
Chikungunya,47,Sangli,Maharashtra,30.09,0.036009514,17
Dengue,47,Satara,Maharashtra,32.145,0.244807461,18
Chikungunya,47,Satara,Maharashtra,29.415,0.315159614,10
Dengue,47,Satara,Maharashtra,32.974,0.041060517,16
Acute Diarrhoeal Disease,48,Nawada,Bihar,26.8,7.85E-05,75
Dengue,48,Beed,Maharashtra,32.2433334,9.52E-05,6
Dengue,48,Samastipur,Bihar,29.026,0.133631103,9
Acute Diarrhoeal Disease,48,East Singhbhum,Jharkhand,24.1833334,0.224980216,10
Acute Diarrhoeal Disease,49,Anand,Gujarat,31.1433334,5.58E-05,87
Acute Diarrhoeal Disease,49,Kheda,Gujarat,23.32,0.28109985,23
Acute Diarrhoeal Disease,49,Wayanad,Kerala,25.8,0.116283163,12
Dengue,49,Palghar,Maharashtra,31.99,3.00E-05,20
Chikungunya,49,Salem,Tamil Nadu,37.49,0.763416647,25
Malaria,50,Udalguri,Assam,21.266,0.00021855,93
Cholera,50,Kheda,Gujarat,27.075,0.00462556,2
Malaria,50,West Singhbhum,Jharkhand,24.082,0.000511835,28
Chikungunya,50,Sangli,Maharashtra,27.2,0.05930549,10
Acute Diarrhoeal Disease,50,Warangal Urban,Telangana,32.066,5.40E-05,44
Chikungunya,50,Sangli,Maharashtra,31.25,0.12189547,28
Chikungunya,50,Sangli,Maharashtra,31.515,0.083052623,15
Acute Diarrhoeal Disease,51,Kangra,Himachal Pradesh,10.245,0.605437421,50
Acute Diarrhoeal Disease,51,Kangra,Himachal Pradesh,10.245,0.605437421,20
Acute Diarrhoeal Disease,51,Mandi,Himachal Pradesh,13.42,0.015192178,44
Chikungunya,51,Nandurbar,Maharashtra,30.386,0.017506492,13
Acute Diarrhoeal Disease,51,Sangli,Maharashtra,31.018,6.95E-05,32
Acute Diarrhoeal Disease,51,Sangli,Maharashtra,30.49,7.21E-05,21
Dengue,51,Sindhudurg,Maharashtra,27.642,0.034440988,6
Chikungunya,51,Jalna,Maharashtra,31.1333334,6.09E-05,11
Dengue,51,Nagaur,Rajasthan,46.5033334,4.40E-05,30
Acute Diarrhoeal Disease,52,Udalguri,Assam,22.0866666,0.000145095,28
Cholera,52,Surat,Gujarat,25.375,5.48E-05,65
Cholera,52,Bangalore Urban,Karnataka,27.7266666,0.0001616,19
Acute Diarrhoeal Disease,52,Dibrugarh,Assam,22.866,0.000170675,30
Chikungunya,52,Sangli,Maharashtra,31.69,0.032414152,13
Chikungunya,52,Mahaboobnagar,Telangana,31.33,0.385542393,39
Acute Diarrhoeal Disease,1,Visakhapatnam,Andhra Pradesh,28.73,0.004687839,20
Malaria,1,Jamui,Bihar,23.138,2.74E-05,6
Acute Diarrhoeal Disease,1,South Delhi,Delhi,20.1833334,7.38E-06,13
Cholera,1,Chitradurga,Karnataka,32.0566666,1.38E-05,4
Acute Diarrhoeal Disease,1,Shivamogga,Karnataka,31.65,7.73E-06,12
Acute Diarrhoeal Disease,1,Kollam,Kerala,29.302,0.003199777,66
Acute Diarrhoeal Disease,1,Purulia,West Bengal,24.998,1.74E-06,19
Acute Diarrhoeal Disease,2,Mehsana,Gujarat,27.79,2.40E-05,18
Acute Diarrhoeal Disease,2,Mysuru,Karnataka,29.394,3.35E-05,40
Dengue,2,Solan,Himachal Pradesh,24.72,0.037600348,151
Acute Diarrhoeal Disease,2,Ernakulam,Kerala,29.71,0.016765505,15
Cholera,3,Cachar,Assam,20.8166666,0.002035318,2
Acute Diarrhoeal Disease,3,Puri,Odisha,23.8466666,0.000293769,11
Dengue,3,Tirunelveli- Sankarankovil,Tamil Nadu,28.5766666,0.000152833,28
Acute Diarrhoeal Disease,3,Nanded,Maharashtra,34.138,2.19E-05,40
Acute Diarrhoeal Disease,4,Chittoor,Andhra Pradesh,29.114,0.057555875,52
Cholera,4,Cachar,Assam,22.21,0.041639919,172
Acute Diarrhoeal Disease,4,Kheda,Gujarat,28.2266666,5.13E-05,11
Acute Diarrhoeal Disease,4,Mandya,Karnataka,29.51,0.025588072,19
Acute Diarrhoeal Disease,4,Bhandara,Maharashtra,27.282,0.013803239,219
Acute Diarrhoeal Disease,4,Sindhudurg,Maharashtra,30.8466666,0.000101944,15
Acute Diarrhoeal Disease,4,Thoubal,Manipur,18.7266666,0.04590151,191
Dengue,4,Malappuram,Kerala,24.6633334,0.269088481,13
Dengue,4,Tirunelveli,Tamil Nadu,28.5766666,0.000152833,32
Acute Diarrhoeal Disease,5,East Singhbhum,Jharkhand,22.13,0.000741787,82
Dengue,5,Belgaum,Karnataka,35.814,5.65E-05,5
Cholera,5,Mysore,Karnataka,33.642,5.89E-05,33
Acute Gastroenteritis,5,Ramanagara,Karnataka,32.746,6.89E-05,27
Malaria,5,Kollam,Kerala,28.774,0.021364678,5
Acute Diarrhoeal Disease,5,Ahmednagar,Maharashtra,35.26,6.67E-05,41
Acute Diarrhoeal Disease,5,Angul,Odisha,29.5,0.002582229,11
Acute Diarrhoeal Disease,5,Kandhamal,Odisha,27.658,0.000172148,47
Acute Diarrhoeal Disease,5,Koraput,Odisha,32.13,0.000146906,11
Cholera,6,Cachar,Assam,24.9533334,0.022831239,16
Cholera,6,Cachar,Assam,24.9533334,0.022831239,3
Cholera,6,Cachar,Assam,22.35,0.064466653,174
Chikungunya,6,Gadag,Karnataka,40.8533334,7.64E-05,21
